Plant,PlantProductMesh,element_code,PeriodKey,Rate,Qty
NI,CARBO AIR,R&M,2026-04,0.0,0.0
NI,CARBO AIR,R&M,2026-05,0.0,0.0
NI,CARBO AIR,R&M,2026-06,0.0,0.0
NI,CARBO AIR,R&M,2026-07,0.0,0.0
NI,CARBO AIR,R&M,2026-08,0.0,0.0
NI,CARBO AIR,R&M,2026-09,0.0,0.0
NI,CARBO AIR,R&M,2026-10,0.0,0.0
NI,CARBO AIR,R&M,2026-11,0.0,0.0
NI,CARBO AIR,R&M,2026-12,0.0,0.0
NI,CARBO AIR,R&M Labor,2026-01,0.0,0.0
NI,CARBO AIR,R&M Labor,2026-02,0.0,0.0
NI,CARBO AIR,R&M Labor,2026-03,0.0,0.0
NI,CARBO AIR,R&M Labor,2026-04,0.0,0.0
NI,CARBO AIR,R&M Labor,2026-05,0.0,0.0
NI,CARBO AIR,R&M Labor,2026-06,0.0,0.0
NI,CARBO AIR,R&M Labor,2026-07,0.0,0.0
NI,CARBO AIR,R&M Labor,2026-08,0.0,0.0
NI,CARBO AIR,R&M Labor,2026-09,0.0,0.0
NI,CARBO AIR,R&M Labor,2026-10,0.0,0.0
NI,CARBO AIR,R&M Labor,2026-11,0.0,0.0
NI,CARBO AIR,R&M Labor,2026-12,0.0,0.0
NI,CARBO AIR,Supervision,2026-01,0.0,0.0
NI,CARBO AIR,Supervision,2026-02,0.0,0.0
NI,CARBO AIR,Supervision,2026-03,0.0,0.0
NI,CARBO AIR,Supervision,2026-04,0.0,0.0
NI,CARBO AIR,Supervision,2026-05,0.0,0.0
NI,CARBO AIR,Supervision,2026-06,0.0,0.0
NI,CARBO AIR,Supervision,2026-07,0.0,0.0
NI,CARBO AIR,Supervision,2026-09,0.0,0.0
NI,CARBO AIR,Supervision,2026-10,0.0,0.0
NI,CARBOBond HSP,Depreciation,2026-01,0.0,0.0
NI,CARBOBond HSP,Depreciation,2026-02,0.0,0.0
NI,CARBOBond HSP,Depreciation,2026-03,0.0,0.0
NI,CARBOBond HSP,Depreciation,2026-04,0.0,0.0
NI,CARBOBond HSP,Depreciation,2026-05,0.0143,160.0
NI,CARBOBond HSP,Depreciation,2026-06,0.0,0.0
NI,CARBOBond HSP,Depreciation,2026-07,0.0,0.0
NI,CARBOBond HSP,Depreciation,2026-08,0.0,0.0
NI,CARBOBond HSP,Depreciation,2026-09,0.0,0.0
NI,CARBOBond HSP,Depreciation,2026-10,0.0,0.0
NI,CARBOBond HSP,Depreciation,2026-11,0.0,0.0
NI,CARBOBond HSP,Depreciation,2026-12,0.0,0.0
NI,CARBOBond HSP,Electricity,2026-01,0.0,0.0
NI,CARBOBond HSP,Electricity,2026-02,0.0,0.0
NI,CARBOBond HSP,Electricity,2026-03,0.0,0.0
NI,CARBOBond HSP,Electricity,2026-04,0.0,0.0
NI,CARBOBond HSP,Electricity,2026-05,0.0104,160.0
NI,CARBOBond HSP,Electricity,2026-06,0.0,0.0
NI,CARBOBond HSP,Electricity,2026-07,0.0,0.0
NI,CARBOBond HSP,Electricity,2026-08,0.0,0.0
NI,CARBOBond HSP,Electricity,2026-09,0.0,0.0
NI,CARBOBond HSP,Electricity,2026-10,0.0,0.0
NI,CARBOBond HSP,Electricity,2026-11,0.0,0.0
NI,CARBOBond HSP,Electricity,2026-12,0.0,0.0
NI,CARBOBond HSP,Gas,2026-01,0.0,0.0
NI,CARBOBond HSP,Gas,2026-02,0.0,0.0
NI,CARBOBond HSP,Gas,2026-03,0.0,0.0
NI,CARBOBond HSP,Gas,2026-04,0.0,0.0
NI,CARBOBond HSP,Gas,2026-05,0.0046,160.0
NI,CARBOBond HSP,Gas,2026-06,0.0,0.0
NI,CARBOBond HSP,Gas,2026-07,0.0,0.0
NI,CARBOBond HSP,Gas,2026-08,0.0,0.0
NI,CARBOBond HSP,Gas,2026-09,0.0,0.0
NI,CARBOBond HSP,Gas,2026-10,0.0,0.0
NI,CARBOBond HSP,Gas,2026-11,0.0,0.0
NI,CARBOBond HSP,Gas,2026-12,0.0,0.0
NI,CARBOBond HSP,Indirect Labor,2026-01,0.0,0.0
NI,CARBOBond HSP,Indirect Labor,2026-02,0.0,0.0
NI,CARBOBond HSP,Indirect Labor,2026-03,0.0,0.0
NI,CARBOBond HSP,Indirect Labor,2026-04,0.0,0.0
NI,CARBOBond HSP,Indirect Labor,2026-05,0.0255,160.0
NI,CARBOBond HSP,Indirect Labor,2026-06,0.0,0.0
NI,CARBOBond HSP,Indirect Labor,2026-07,0.0,0.0
NI,CARBOBond HSP,Indirect Labor,2026-08,0.0,0.0
NI,CARBOBond HSP,Indirect Labor,2026-09,0.0,0.0
NI,CARBOBond HSP,Indirect Labor,2026-10,0.0,0.0
NI,CARBOBond HSP,Indirect Labor,2026-11,0.0,0.0
NI,CARBOBond HSP,Indirect Labor,2026-12,0.0,0.0
NI,CARBOBond HSP,Insurance & Taxes,2026-01,0.0,0.0
NI,CARBOBond HSP,Insurance & Taxes,2026-02,0.0,0.0
NI,CARBOBond HSP,Insurance & Taxes,2026-03,0.0,0.0
NI,CARBOBond HSP,Insurance & Taxes,2026-04,0.0,0.0
NI,CARBOBond HSP,Insurance & Taxes,2026-05,0.0276,160.0
NI,CARBOBond HSP,Insurance & Taxes,2026-06,0.0,0.0
NI,CARBOBond HSP,Insurance & Taxes,2026-07,0.0,0.0
NI,CARBOBond HSP,Insurance & Taxes,2026-08,0.0,0.0
NI,CARBOBond HSP,Insurance & Taxes,2026-09,0.0,0.0
NI,CARBOBond HSP,Insurance & Taxes,2026-10,0.0,0.0
NI,CARBOBond HSP,Insurance & Taxes,2026-11,0.0,0.0
NI,CARBOBond HSP,Insurance & Taxes,2026-12,0.0,0.0
NI,CARBOBond HSP,Manuf.,2026-01,0.0,0.0
NI,CARBOBond HSP,Manuf.,2026-02,0.0,0.0
NI,CARBOBond HSP,Manuf.,2026-03,0.0,0.0
NI,CARBOBond HSP,Manuf.,2026-04,0.0,0.0
NI,CARBOBond HSP,Manuf.,2026-05,0.0014,160.0
NI,CARBOBond HSP,Manuf.,2026-06,0.0,0.0
NI,CARBOBond HSP,Manuf.,2026-07,0.0,0.0
NI,CARBOBond HSP,Manuf.,2026-08,0.0,0.0
NI,CARBOBond HSP,Manuf.,2026-09,0.0,0.0
NI,CARBOBond HSP,Manuf.,2026-10,0.0,0.0
NI,CARBOBond HSP,Manuf.,2026-11,0.0,0.0
NI,CARBOBond HSP,Manuf.,2026-12,0.0,0.0
NI,CARBOBond HSP,Materials,2026-01,0.0,0.0
NI,CARBOBond HSP,Materials,2026-02,0.0,0.0
NI,CARBOBond HSP,Materials,2026-03,0.0,0.0
NI,CARBOBond HSP,Materials,2026-04,0.0,0.0
NI,CARBOBond HSP,Materials,2026-05,0.4729,159.999999984
NI,CARBOBond HSP,Materials,2026-06,0.0,0.0
NI,CARBOBond HSP,Materials,2026-07,0.0,0.0
NI,CARBOBond HSP,Materials,2026-08,0.0,0.0
NI,CARBOBond HSP,Materials,2026-09,0.0,0.0
NI,CARBOBond HSP,Materials,2026-10,0.0,0.0
NI,CARBOBond HSP,Materials,2026-11,0.0,0.0
NI,CARBOBond HSP,Materials,2026-12,0.0,0.0
NI,CARBOBond HSP,Other,2026-01,0.0,0.0
NI,CARBOBond HSP,Other,2026-02,0.0,0.0
NI,CARBOBond HSP,Other,2026-03,0.0,0.0
NI,CARBOBond HSP,Other,2026-04,0.0,0.0
NI,CARBOBond HSP,Other,2026-05,0.0243,160.0
NI,CARBOBond HSP,Other,2026-06,0.0,0.0
NI,CARBOBond HSP,Other,2026-07,0.0,0.0
NI,CARBOBond HSP,Other,2026-08,0.0,0.0
NI,CARBOBond HSP,Other,2026-09,0.0,0.0
NI,CARBOBond HSP,Other,2026-10,0.0,0.0
NI,CARBOBond HSP,Other,2026-11,0.0,0.0
NI,CARBOBond HSP,Other,2026-12,0.0,0.0
NI,CARBOBond HSP,Production Labor,2026-01,0.0,0.0
NI,CARBOBond HSP,Production Labor,2026-02,0.0,0.0
NI,CARBOBond HSP,Production Labor,2026-03,0.0,0.0
NI,CARBOBond HSP,Production Labor,2026-04,0.0,0.0
NI,CARBOBond HSP,Production Labor,2026-05,0.079,160.0
NI,CARBOBond HSP,Production Labor,2026-06,0.0,0.0
NI,CARBOBond HSP,Production Labor,2026-07,0.0,0.0
NI,CARBOBond HSP,Production Labor,2026-08,0.0,0.0
NI,CARBOBond HSP,Production Labor,2026-09,0.0,0.0
NI,CARBOBond HSP,Production Labor,2026-10,0.0,0.0
NI,CARBOBond HSP,Production Labor,2026-11,0.0,0.0
NI,CARBOBond HSP,Production Labor,2026-12,0.0,0.0
NI,CARBOBond HSP,R&M,2026-01,0.0,0.0
NI,CARBOBond HSP,R&M,2026-02,0.0,0.0
NI,CARBOBond HSP,R&M,2026-03,0.0,0.0
NI,CARBOBond HSP,R&M,2026-04,0.0,0.0
NI,CARBOBond HSP,R&M,2026-05,0.0062,160.0
NI,CARBOBond HSP,R&M,2026-06,0.0,0.0
NI,CARBOBond HSP,R&M,2026-07,0.0,0.0
NI,CARBOBond HSP,R&M,2026-08,0.0,0.0
NI,CARBOBond HSP,R&M,2026-09,0.0,0.0
NI,CARBOBond HSP,R&M,2026-10,0.0,0.0
NI,CARBOBond HSP,R&M,2026-11,0.0,0.0
NI,CARBOBond HSP,R&M,2026-12,0.0,0.0
NI,CARBOBond HSP,R&M Labor,2026-01,0.0,0.0
NI,CARBOBond HSP,R&M Labor,2026-02,0.0,0.0
NI,CARBOBond HSP,R&M Labor,2026-03,0.0,0.0
NI,CARBOBond HSP,R&M Labor,2026-04,0.0,0.0
NI,CARBOBond HSP,R&M Labor,2026-05,0.0154,160.0
NI,CARBOBond HSP,R&M Labor,2026-06,0.0,0.0
NI,CARBOBond HSP,R&M Labor,2026-07,0.0,0.0
NI,CARBOBond HSP,R&M Labor,2026-08,0.0,0.0
NI,CARBOBond HSP,R&M Labor,2026-09,0.0,0.0
NI,CARBOBond HSP,R&M Labor,2026-10,0.0,0.0
NI,CARBOBond HSP,R&M Labor,2026-11,0.0,0.0
NI,CARBOBond HSP,R&M Labor,2026-12,0.0,0.0
NI,CARBOBond HSP,Supervision,2026-01,0.0,0.0
NI,CARBOBond HSP,Supervision,2026-02,0.0,0.0
NI,CARBOBond HSP,Supervision,2026-03,0.0,0.0
NI,CARBOBond HSP,Supervision,2026-04,0.0,0.0
NI,CARBOBond HSP,Supervision,2026-05,0.0,160.0
NI,CARBOBond HSP,Supervision,2026-06,0.0,0.0
NI,CARBOBond HSP,Supervision,2026-07,0.0,0.0
NI,CARBOBond HSP,Supervision,2026-09,0.0,0.0
NI,CARBOBond HSP,Supervision,2026-10,0.0,0.0
NI,CARBOBond KSLD,Depreciation,2026-01,0.0,0.0
NI,CARBOBond KSLD,Depreciation,2026-02,0.0062,2295.0
NI,CARBOBond KSLD,Depreciation,2026-03,0.0095,810.0
NI,CARBOBond KSLD,Depreciation,2026-04,0.0,0.0
NI,CARBOBond KSLD,Depreciation,2026-05,0.0,0.0
NI,CARBOBond KSLD,Depreciation,2026-06,0.0,0.0
NI,CARBOBond KSLD,Depreciation,2026-07,0.0,0.0
NI,CARBOBond KSLD,Depreciation,2026-08,0.0,0.0
NI,CARBOBond KSLD,Depreciation,2026-09,0.0,0.0
NI,CARBOBond KSLD,Depreciation,2026-10,0.0,0.0
NI,CARBOBond KSLD,Depreciation,2026-11,0.0,0.0
NI,CARBOBond KSLD,Depreciation,2026-12,0.0,0.0
NI,CARBOBond KSLD,Electricity,2026-01,0.0,0.0
NI,CARBOBond KSLD,Electricity,2026-02,0.0101,2295.0
NI,CARBOBond KSLD,Electricity,2026-03,0.0101,810.0
NI,CARBOBond KSLD,Electricity,2026-04,0.0,0.0
NI,CARBOBond KSLD,Electricity,2026-05,0.0,0.0
NI,CARBOBond KSLD,Electricity,2026-06,0.0,0.0
NI,CARBOBond KSLD,Electricity,2026-07,0.0,0.0
NI,CARBOBond KSLD,Electricity,2026-08,0.0,0.0
NI,CARBOBond KSLD,Electricity,2026-09,0.0,0.0
NI,CARBOBond KSLD,Electricity,2026-10,0.0,0.0
NI,CARBOBond KSLD,Electricity,2026-11,0.0,0.0
NI,CARBOBond KSLD,Electricity,2026-12,0.0,0.0
NI,CARBOBond KSLD,Gas,2026-01,0.0,0.0
NI,CARBOBond KSLD,Gas,2026-02,0.0038,2295.0
NI,CARBOBond KSLD,Gas,2026-03,0.0038,810.0
NI,CARBOBond KSLD,Gas,2026-04,0.0,0.0
NI,CARBOBond KSLD,Gas,2026-05,0.0,0.0
NI,CARBOBond KSLD,Gas,2026-06,0.0,0.0
NI,CARBOBond KSLD,Gas,2026-07,0.0,0.0
NI,CARBOBond KSLD,Gas,2026-08,0.0,0.0
NI,CARBOBond KSLD,Gas,2026-09,0.0,0.0
NI,CARBOBond KSLD,Gas,2026-10,0.0,0.0
NI,CARBOBond KSLD,Gas,2026-11,0.0,0.0
NI,CARBOBond KSLD,Gas,2026-12,0.0,0.0
NI,CARBOBond KSLD,Indirect Labor,2026-01,0.0,0.0
NI,CARBOBond KSLD,Indirect Labor,2026-02,0.0082,2295.0
NI,CARBOBond KSLD,Indirect Labor,2026-03,0.0134,810.0
NI,CARBOBond KSLD,Indirect Labor,2026-04,0.0,0.0
NI,CARBOBond KSLD,Indirect Labor,2026-05,0.0,0.0
NI,CARBOBond KSLD,Indirect Labor,2026-06,0.0,0.0
NI,CARBOBond KSLD,Indirect Labor,2026-07,0.0,0.0
NI,CARBOBond KSLD,Indirect Labor,2026-08,0.0,0.0
NI,CARBOBond KSLD,Indirect Labor,2026-09,0.0,0.0
NI,CARBOBond KSLD,Indirect Labor,2026-10,0.0,0.0
NI,CARBOBond KSLD,Indirect Labor,2026-11,0.0,0.0
NI,CARBOBond KSLD,Indirect Labor,2026-12,0.0,0.0
NI,CARBOBond KSLD,Insurance & Taxes,2026-01,0.0,0.0
NI,CARBOBond KSLD,Insurance & Taxes,2026-02,0.0119,2295.0
NI,CARBOBond KSLD,Insurance & Taxes,2026-03,0.0183,810.0
NI,CARBOBond KSLD,Insurance & Taxes,2026-04,0.0,0.0
NI,CARBOBond KSLD,Insurance & Taxes,2026-05,0.0,0.0
NI,CARBOBond KSLD,Insurance & Taxes,2026-06,0.0,0.0
NI,CARBOBond KSLD,Insurance & Taxes,2026-07,0.0,0.0
NI,CARBOBond KSLD,Insurance & Taxes,2026-08,0.0,0.0
NI,CARBOBond KSLD,Insurance & Taxes,2026-09,0.0,0.0
NI,CARBOBond KSLD,Insurance & Taxes,2026-10,0.0,0.0
NI,CARBOBond KSLD,Insurance & Taxes,2026-11,0.0,0.0
NI,CARBOBond KSLD,Insurance & Taxes,2026-12,0.0,0.0
NI,CARBOBond KSLD,Manuf.,2026-01,0.0,0.0
NI,CARBOBond KSLD,Manuf.,2026-02,0.0006,2295.0
NI,CARBOBond KSLD,Manuf.,2026-03,0.0009,810.0
NI,CARBOBond KSLD,Manuf.,2026-04,0.0,0.0
NI,CARBOBond KSLD,Manuf.,2026-05,0.0,0.0
NI,CARBOBond KSLD,Manuf.,2026-06,0.0,0.0
NI,CARBOBond KSLD,Manuf.,2026-07,0.0,0.0
NI,CARBOBond KSLD,Manuf.,2026-08,0.0,0.0
NI,CARBOBond KSLD,Manuf.,2026-09,0.0,0.0
NI,CARBOBond KSLD,Manuf.,2026-10,0.0,0.0
NI,CARBOBond KSLD,Manuf.,2026-11,0.0,0.0
NI,CARBOBond KSLD,Manuf.,2026-12,0.0,0.0
NI,CARBOBond KSLD,Materials,2026-01,0.0,0.0
NI,CARBOBond KSLD,Materials,2026-02,0.5778,2294.9999997705
NI,CARBOBond KSLD,Materials,2026-03,0.5778,809.999999919
NI,CARBOBond KSLD,Materials,2026-04,0.0,0.0
NI,CARBOBond KSLD,Materials,2026-05,0.0,0.0
NI,CARBOBond KSLD,Materials,2026-06,0.0,0.0
NI,CARBOBond KSLD,Materials,2026-07,0.0,0.0
NI,CARBOBond KSLD,Materials,2026-08,0.0,0.0
NI,CARBOBond KSLD,Materials,2026-09,0.0,0.0
NI,CARBOBond KSLD,Materials,2026-10,0.0,0.0
NI,CARBOBond KSLD,Materials,2026-11,0.0,0.0
NI,CARBOBond KSLD,Materials,2026-12,0.0,0.0
NI,CARBOBond KSLD,Other,2026-01,0.0,0.0
NI,CARBOBond KSLD,Other,2026-02,0.0105,2295.0
NI,CARBOBond KSLD,Other,2026-03,0.0162,810.0
NI,CARBOBond KSLD,Other,2026-04,0.0,0.0
NI,CARBOBond KSLD,Other,2026-05,0.0,0.0
NI,CARBOBond KSLD,Other,2026-06,0.0,0.0
NI,CARBOBond KSLD,Other,2026-07,0.0,0.0
NI,CARBOBond KSLD,Other,2026-08,0.0,0.0
NI,CARBOBond KSLD,Other,2026-09,0.0,0.0
NI,CARBOBond KSLD,Other,2026-10,0.0,0.0
NI,CARBOBond KSLD,Other,2026-11,0.0,0.0
NI,CARBOBond KSLD,Other,2026-12,0.0,0.0
NI,CARBOBond KSLD,Production Labor,2026-01,0.0,0.0
NI,CARBOBond KSLD,Production Labor,2026-02,0.0254,2295.0
NI,CARBOBond KSLD,Production Labor,2026-03,0.0415,810.0
NI,CARBOBond KSLD,Production Labor,2026-04,0.0,0.0
NI,CARBOBond KSLD,Production Labor,2026-05,0.0,0.0
NI,CARBOBond KSLD,Production Labor,2026-06,0.0,0.0
NI,CARBOBond KSLD,Production Labor,2026-07,0.0,0.0
NI,CARBOBond KSLD,Production Labor,2026-08,0.0,0.0
NI,CARBOBond KSLD,Production Labor,2026-09,0.0,0.0
NI,CARBOBond KSLD,Production Labor,2026-10,0.0,0.0
NI,CARBOBond KSLD,Production Labor,2026-11,0.0,0.0
NI,CARBOBond KSLD,Production Labor,2026-12,0.0,0.0
NI,CARBOBond KSLD,R&M,2026-01,0.0,0.0
NI,CARBOBond KSLD,R&M,2026-02,0.0027,2295.0
NI,CARBOBond KSLD,R&M,2026-03,0.0042,810.0
NI,CARBOBond KSLD,R&M,2026-04,0.0,0.0
NI,CARBOBond KSLD,R&M,2026-05,0.0,0.0
NI,CARBOBond KSLD,R&M,2026-06,0.0,0.0
NI,CARBOBond KSLD,R&M,2026-07,0.0,0.0
NI,CARBOBond KSLD,R&M,2026-08,0.0,0.0
NI,CARBOBond KSLD,R&M,2026-09,0.0,0.0
NI,CARBOBond KSLD,R&M,2026-10,0.0,0.0
NI,CARBOBond KSLD,R&M,2026-11,0.0,0.0
NI,CARBOBond KSLD,R&M,2026-12,0.0,0.0
NI,CARBOBond KSLD,R&M Labor,2026-01,0.0,0.0
NI,CARBOBond KSLD,R&M Labor,2026-02,0.0049,2295.0
NI,CARBOBond KSLD,R&M Labor,2026-03,0.0081,810.0
NI,CARBOBond KSLD,R&M Labor,2026-04,0.0,0.0
NI,CARBOBond KSLD,R&M Labor,2026-05,0.0,0.0
NI,CARBOBond KSLD,R&M Labor,2026-06,0.0,0.0
NI,CARBOBond KSLD,R&M Labor,2026-07,0.0,0.0
NI,CARBOBond KSLD,R&M Labor,2026-08,0.0,0.0
NI,CARBOBond KSLD,R&M Labor,2026-09,0.0,0.0
NI,CARBOBond KSLD,R&M Labor,2026-10,0.0,0.0
NI,CARBOBond KSLD,R&M Labor,2026-11,0.0,0.0
NI,CARBOBond KSLD,R&M Labor,2026-12,0.0,0.0
NI,CARBOBond KSLD,Supervision,2026-01,0.0,0.0
NI,CARBOBond KSLD,Supervision,2026-02,0.0,2295.0
NI,CARBOBond KSLD,Supervision,2026-03,0.0,810.0
NI,CARBOBond KSLD,Supervision,2026-04,0.0,0.0
NI,CARBOBond KSLD,Supervision,2026-05,0.0,0.0
NI,CARBOBond KSLD,Supervision,2026-06,0.0,0.0
NI,CARBOBond KSLD,Supervision,2026-07,0.0,0.0
NI,CARBOBond KSLD,Supervision,2026-09,0.0,0.0
NI,CARBOBond KSLD,Supervision,2026-10,0.0,0.0
NI,CARBOBond Lite,Depreciation,2026-01,0.0159,675.0
NI,CARBOBond Lite,Depreciation,2026-02,0.0062,405.0
NI,CARBOBond Lite,Depreciation,2026-03,0.0095,675.0
NI,CARBOBond Lite,Depreciation,2026-04,0.0127,1350.0
NI,CARBOBond Lite,Depreciation,2026-05,0.0,0.0
NI,CARBOBond Lite,Depreciation,2026-06,0.0148,675.0
NI,CARBOBond Lite,Depreciation,2026-07,0.0139,675.0
NI,CARBOBond Lite,Depreciation,2026-08,0.0,0.0
NI,CARBOBond Lite,Depreciation,2026-09,0.0098,1350.0
NI,CARBOBond Lite,Depreciation,2026-10,0.0113,1350.0
NI,CARBOBond Lite,Depreciation,2026-11,0.0,0.0
NI,CARBOBond Lite,Depreciation,2026-12,0.0,0.0
NI,CARBOBond Lite,Electricity,2026-01,0.0101,675.0
NI,CARBOBond Lite,Electricity,2026-02,0.0101,405.0
NI,CARBOBond Lite,Electricity,2026-03,0.0101,675.0
NI,CARBOBond Lite,Electricity,2026-04,0.0101,1350.0
NI,CARBOBond Lite,Electricity,2026-05,0.0,0.0
NI,CARBOBond Lite,Electricity,2026-06,0.0101,675.0
NI,CARBOBond Lite,Electricity,2026-07,0.0101,675.0
NI,CARBOBond Lite,Electricity,2026-08,0.0,0.0
NI,CARBOBond Lite,Electricity,2026-09,0.0101,1350.0
NI,CARBOBond Lite,Electricity,2026-10,0.0101,1350.0
NI,CARBOBond Lite,Electricity,2026-11,0.0,0.0
NI,CARBOBond Lite,Electricity,2026-12,0.0,0.0
NI,CARBOBond Lite,Gas,2026-01,0.0038,675.0
NI,CARBOBond Lite,Gas,2026-02,0.0038,405.0
NI,CARBOBond Lite,Gas,2026-03,0.0038,675.0
NI,CARBOBond Lite,Gas,2026-04,0.0038,1350.0
NI,CARBOBond Lite,Gas,2026-05,0.0,0.0
NI,CARBOBond Lite,Gas,2026-06,0.0038,675.0
NI,CARBOBond Lite,Gas,2026-07,0.0038,675.0
NI,CARBOBond Lite,Gas,2026-08,0.0,0.0
NI,CARBOBond Lite,Gas,2026-09,0.0038,1350.0
NI,CARBOBond Lite,Gas,2026-10,0.0038,1350.0
NI,CARBOBond Lite,Gas,2026-11,0.0,0.0
NI,CARBOBond Lite,Gas,2026-12,0.0,0.0
NI,CARBOBond Lite,Indirect Labor,2026-01,0.0043,675.0
NI,CARBOBond Lite,Indirect Labor,2026-02,0.0,405.0
NI,CARBOBond Lite,Indirect Labor,2026-03,0.0,675.0
NI,CARBOBond Lite,Indirect Labor,2026-04,0.0,1350.0
NI,CARBOBond Lite,Indirect Labor,2026-05,0.0,0.0
NI,CARBOBond Lite,Indirect Labor,2026-06,0.0,675.0
NI,CARBOBond Lite,Indirect Labor,2026-07,0.0,675.0
NI,CARBOBond Lite,Indirect Labor,2026-08,0.0,0.0
NI,CARBOBond Lite,Indirect Labor,2026-09,0.0,1350.0
NI,CARBOBond Lite,Indirect Labor,2026-10,0.0,1350.0
NI,CARBOBond Lite,Indirect Labor,2026-11,0.0,0.0
NI,CARBOBond Lite,Indirect Labor,2026-12,0.0,0.0
NI,CARBOBond Lite,Insurance & Taxes,2026-01,0.0308,675.0
NI,CARBOBond Lite,Insurance & Taxes,2026-02,0.0119,405.0
NI,CARBOBond Lite,Insurance & Taxes,2026-03,0.0183,675.0
NI,CARBOBond Lite,Insurance & Taxes,2026-04,0.0245,1350.0
NI,CARBOBond Lite,Insurance & Taxes,2026-05,0.0,0.0
NI,CARBOBond Lite,Insurance & Taxes,2026-06,0.0287,675.0
NI,CARBOBond Lite,Insurance & Taxes,2026-07,0.0268,675.0
NI,CARBOBond Lite,Insurance & Taxes,2026-08,0.0,0.0
NI,CARBOBond Lite,Insurance & Taxes,2026-09,0.0189,1350.0
NI,CARBOBond Lite,Insurance & Taxes,2026-10,0.0219,1350.0
NI,CARBOBond Lite,Insurance & Taxes,2026-11,0.0,0.0
NI,CARBOBond Lite,Insurance & Taxes,2026-12,0.0,0.0
NI,CARBOBond Lite,Manuf.,2026-01,0.0016,675.0
NI,CARBOBond Lite,Manuf.,2026-02,0.0006,405.0
NI,CARBOBond Lite,Manuf.,2026-03,0.0009,675.0
NI,CARBOBond Lite,Manuf.,2026-04,0.0012,1350.0
NI,CARBOBond Lite,Manuf.,2026-05,0.0,0.0
NI,CARBOBond Lite,Manuf.,2026-06,0.0014,675.0
NI,CARBOBond Lite,Manuf.,2026-07,0.0013,675.0
NI,CARBOBond Lite,Manuf.,2026-08,0.0,0.0
NI,CARBOBond Lite,Manuf.,2026-09,0.001,1350.0
NI,CARBOBond Lite,Manuf.,2026-10,0.0011,1350.0
NI,CARBOBond Lite,Manuf.,2026-11,0.0,0.0
NI,CARBOBond Lite,Manuf.,2026-12,0.0,0.0
NI,CARBOBond Lite,Materials,2026-01,0.3082,674.9999999324999
NI,CARBOBond Lite,Materials,2026-02,0.3082,404.9999999595
NI,CARBOBond Lite,Materials,2026-03,0.3082,674.9999999324999
NI,CARBOBond Lite,Materials,2026-04,0.3082,1349.9999998649998
NI,CARBOBond Lite,Materials,2026-05,0.0,0.0
NI,CARBOBond Lite,Materials,2026-06,0.3082,674.9999999324999
NI,CARBOBond Lite,Materials,2026-07,0.3082,674.9999999324999
NI,CARBOBond Lite,Materials,2026-08,0.0,0.0
NI,CARBOBond Lite,Materials,2026-09,0.3082,1349.9999998649998
NI,CARBOBond Lite,Materials,2026-10,0.3082,1349.9999998649998
NI,CARBOBond Lite,Materials,2026-11,0.0,0.0
NI,CARBOBond Lite,Materials,2026-12,0.0,0.0
NI,CARBOBond Lite,Other,2026-01,0.0271,675.0
NI,CARBOBond Lite,Other,2026-02,0.0105,405.0
NI,CARBOBond Lite,Other,2026-03,0.0162,675.0
NI,CARBOBond Lite,Other,2026-04,0.0216,1350.0
NI,CARBOBond Lite,Other,2026-05,0.0,0.0
NI,CARBOBond Lite,Other,2026-06,0.0253,675.0
NI,CARBOBond Lite,Other,2026-07,0.0236,675.0
NI,CARBOBond Lite,Other,2026-08,0.0,0.0
NI,CARBOBond Lite,Other,2026-09,0.0167,1350.0
NI,CARBOBond Lite,Other,2026-10,0.0193,1350.0
NI,CARBOBond Lite,Other,2026-11,0.0,0.0
NI,CARBOBond Lite,Other,2026-12,0.0,0.0
NI,CARBOBond Lite,Production Labor,2026-01,0.0664,675.0
NI,CARBOBond Lite,Production Labor,2026-02,0.0254,405.0
NI,CARBOBond Lite,Production Labor,2026-03,0.0415,675.0
NI,CARBOBond Lite,Production Labor,2026-04,0.0555,1350.0
NI,CARBOBond Lite,Production Labor,2026-05,0.0,0.0
NI,CARBOBond Lite,Production Labor,2026-06,0.0649,675.0
NI,CARBOBond Lite,Production Labor,2026-07,0.0531,675.0
NI,CARBOBond Lite,Production Labor,2026-08,0.0,0.0
NI,CARBOBond Lite,Production Labor,2026-09,0.0428,1350.0
NI,CARBOBond Lite,Production Labor,2026-10,0.0497,1350.0
NI,CARBOBond Lite,Production Labor,2026-11,0.0,0.0
NI,CARBOBond Lite,Production Labor,2026-12,0.0,0.0
NI,CARBOBond Lite,R&M,2026-01,0.007,675.0
NI,CARBOBond Lite,R&M,2026-02,0.0027,405.0
NI,CARBOBond Lite,R&M,2026-03,0.0042,675.0
NI,CARBOBond Lite,R&M,2026-04,0.0056,1350.0
NI,CARBOBond Lite,R&M,2026-05,0.0,0.0
NI,CARBOBond Lite,R&M,2026-06,0.0065,675.0
NI,CARBOBond Lite,R&M,2026-07,0.0061,675.0
NI,CARBOBond Lite,R&M,2026-08,0.0,0.0
NI,CARBOBond Lite,R&M,2026-09,0.0043,1350.0
NI,CARBOBond Lite,R&M,2026-10,0.005,1350.0
NI,CARBOBond Lite,R&M,2026-11,0.0,0.0
NI,CARBOBond Lite,R&M,2026-12,0.0,0.0
NI,CARBOBond Lite,R&M Labor,2026-01,0.0129,675.0
